KEY,ID,CAS_Registry_Number,parameter_cd_txt,parameter_group_nm,srsname,parameter_nm,TSAANLYT_IS_NUMBER,SDWIS_NAME
Bis(2-ethylhexyl)phthalate,81,117-81-7,39100,"Organics, other",Di(2-ethylhexyl) phthalate,"Bis(2-ethylhexyl) phthalate, water, unfiltered, recoverable, micrograms per liter",118,DI(2-ETHYLHEXYL) PHTHALATE              
Bis(2-ethylhexyl)phthalate,81,117-81-7,39100,"Organics, other",Di(2-ethylhexyl) phthalate,"Bis(2-ethylhexyl) phthalate, water, unfiltered, recoverable, micrograms per liter",764,BIS(2-ETHYLHEXYL) PHTHALATE
Bis(2-ethylhexyl)phthalate,81,117-81-7,39103,"Organics, other",Di(2-ethylhexyl) phthalate,"Bis(2-ethylhexyl) phthalate, water, filtered, recoverable, micrograms per liter",118,DI(2-ETHYLHEXYL) PHTHALATE              
Bis(2-ethylhexyl)phthalate,81,117-81-7,39103,"Organics, other",Di(2-ethylhexyl) phthalate,"Bis(2-ethylhexyl) phthalate, water, filtered, recoverable, micrograms per liter",764,BIS(2-ETHYLHEXYL) PHTHALATE
Di-n-butyl  phthalate,162,84-74-2,39110,"Organics, other",Dibutyl phthalate,"Di-n-butyl phthalate, water, unfiltered, recoverable, micrograms per liter",240,DI-N-BUTYL PHTHALATE
Benzidine,367,92-87-5,39120,"Organics, other",Benzidine,"Benzidine, water, unfiltered, recoverable, micrograms per liter",241,BENZIDINE                               
Vinyl chloride,340,75-01-4,39175,"Organics, other",Vinyl chloride,"Vinyl chloride, water, unfiltered, recoverable, micrograms per liter",370,VINYL CHLORIDE                          
Trichloroethylene ,330,79-01-6,39180,"Organics, other",Trichloroethylene,"Trichloroethene, water, unfiltered, recoverable, micrograms per liter",378,TRICHLOROETHYLENE                       
"Hexachloro-1,3-butadiene",204,87-68-3,39702,"Organics, other",Hexachlorobutadiene,"Hexachlorobutadiene, water, unfiltered, recoverable, micrograms per liter",214,HEXACHLOROBUTADIENE                     
Chlorodifluoromethane,121,75-45-6,45028,"Organics, other",HCFC-22,"Chlorodifluoromethane, water, unfiltered, recoverable, micrograms per liter",917,CHLORODIFLUOROMETHANE (HCFC-22)
"2,6-Dinitrotoluene",34,606-20-2,49227,"Organics, other","2,6-Dinitrotoluene","2,6-Dinitrotoluene, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",229,"2,6-DINITROTOLUENE                      "
"2,4-Dinitrotoluene",33,121-14-2,49228,"Organics, other","2,4-Dinitrotoluene","2,4-Dinitrotoluene, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",231,"2,4-DINITROTOLUENE                      "
Nitrobenzene,258,98-95-3,49229,"Organics, other",Nitrobenzene,"Nitrobenzene, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",220,NITROBENZENE                            
"Hexachloro-1,3-butadiene",204,87-68-3,49352,"Organics, other",Hexachlorobutadiene,"Hexachlorobutadiene, biota, whole organism, recoverable, wet weight, micrograms per kilogram",214,HEXACHLOROBUTADIENE                     
Trichlorofluoromethane,331,75-69-4,50281,"Organics, other",CFC-11,"Trichlorofluoromethane, for age dating, water, unfiltered, recoverable, picograms per kilogram",188,TRICHLOROFLUOROMETHANE                  
Dichlorodifluoromethane,153,75-71-8,50282,"Organics, other",CFC-12,"Dichlorodifluoromethane, for age dating, water, unfiltered, recoverable, picograms per kilogram",185,DICHLORODIFLUOROMETHANE                 
Aniline,384,62-53-3,50315,"Organics, other",Aniline,"Aniline, water, filtered, recoverable, micrograms per liter",198,ANILINE                                 
2-Methylnaphtalene,39,91-57-6,51135,"Organics, other",,"2-Methylnaphthalene, water, unfiltered, recoverable, nanograms per liter",209,2-METHYLNAPHTHALENE
Acenaphthene,42,83-32-9,51136,"Organics, other",,"Acenaphthene, water, unfiltered, recoverable, nanograms per liter",224,ACENAPHTHENE                            
Acenaphthylene,43,208-96-8,51137,"Organics, other",,"Acenaphthylene, water, unfiltered, recoverable, nanograms per liter",223,ACENAPHTHYLENE                          
Anthracene,59,120-12-7,51138,"Organics, other",,"Anthracene, water, unfiltered, recoverable, nanograms per liter",235,ANTHRACENE                              
Benz(a)anthracene,68,56-55-3,51139,"Organics, other",,"Benzo[a]anthracene, water, unfiltered, recoverable, nanograms per liter",247,BENZO(A)ANTHRACENE                      
Benzo(a)pyrene,70,50-32-8,51140,"Organics, other",,"Benzo[a]pyrene, water, unfiltered, recoverable, nanograms per liter",250,BENZO(A)PYRENE                          
Benzo(b)fluoranthene,71,205-99-2,51141,"Organics, other",,"Benzo[b]fluoranthene, water, unfiltered, recoverable, nanograms per liter",248,BENZO(B)FLUORANTHENE
"Benzo(g,h,i)perylene",72,191-24-2,51142,"Organics, other",,"Benzo[ghi]perylene, water, unfiltered, recoverable, nanograms per liter",253,"BENZO(G,H,I)PERYLENE"
Benzo(k)fluoranthene,73,207-08-9,51143,"Organics, other",,"Benzo[k]fluoranthene, water, unfiltered, recoverable, nanograms per liter",249,BENZO(K)FLUORANTHENE
Chrysene,130,218-01-9,51144,"Organics, other",,"Chrysene, water, unfiltered, recoverable, nanograms per liter",244,CHRYSENE                                
"Dibenz(a,h)anthracene",146,53-70-3,51145,"Organics, other",,"Dibenzo[a,h]anthracene, water, unfiltered, recoverable, nanograms per liter",252,"DIBENZO(A,H)ANTHRACENE"
Fluoranthene,185,206-44-0,51146,"Organics, other",,"Fluoranthene, water, unfiltered, recoverable, nanograms per liter",238,FLUORANTHENE                            
Fluorene,186,86-73-7,51147,"Organics, other",,"Fluorene, water, unfiltered, recoverable, nanograms per liter",227,FLUORENE                                
"Indeno(1,2,3-cd)pyrene",208,193-39-5,51148,"Organics, other",,"Indeno[1,2,3-cd]pyrene, water, unfiltered, recoverable, nanograms per liter",251,"IDENO(1,2,3-CD)PYRENE"
Phenanthrene,277,85-01-8,51149,"Organics, other",,"Phenanthrene, water, unfiltered, recoverable, nanograms per liter",234,PHENANTHRENE                            
Pyrene,291,129-00-0,51150,"Organics, other",,"Pyrene, water, unfiltered, recoverable, nanograms per liter",239,PYRENE                                  
Xylene,372,1330-20-7,51278,"Organics, other",Xylene,"Xylene (all isomers), solids, recoverable, dry weight, micrograms per kilogram",356,"XYLENES, TOTAL                          "
Dichloroiodomethane,527,594-04-7,51311,"Organics, other",,"Dichloroiodomethane, water, filtered, recoverable, micrograms per liter",369,DICHLOROIODOMETHANE                     
Dibromoacetonitrile,148,3252-43-5,51323,"Organics, other",,"Dibromoacetonitrile, water, filtered, recoverable, micrograms per liter",158,DIBROMOACETONITRILE                     
Benzene,69,71-43-2,51799,"Organics, other",,"Benzene, air, recoverable, micrograms per cubic meter",384,BENZENE                                 
Toluene,318,108-88-3,51800,"Organics, other",,"Toluene, air, recoverable, micrograms per cubic meter",385,TOLUENE                                 
Ethylbenzene,182,100-41-4,51801,"Organics, other",,"Ethylbenzene, air, recoverable, micrograms per cubic meter",386,ETHYLBENZENE                            
Xylene,372,1330-20-7,51802,"Organics, other",,"Xylene (all isomers), air, recoverable, micrograms per cubic meter",356,"XYLENES, TOTAL                          "
beta-Chloronaphthalene,77,91-58-7,57865,"Organics, other",,"2-Chloronaphthalene, solids, recoverable, dry weight, micrograms per kilogram",222,2-CHLORONAPHTHALENE                     
CH4,379,74-82-8,61042,"Organics, other",Methane,"Methane, water, filtered, recoverable, micrograms per liter",316,METHANE                                 
2-Methylnaphtalene,39,91-57-6,62056,"Organics, other",2-Methylnaphthalene,"2-Methylnaphthalene, water, filtered, recoverable, micrograms per liter",209,2-METHYLNAPHTHALENE
Isopropylbenzene,214,98-82-8,62078,"Organics, other",Cumene,"Isopropylbenzene, water, filtered, recoverable, micrograms per liter",388,ISOPROPYLBENZENE                        
"Dioxin (2,3,7,8-TCDD)",165,1746-01-6,62176,"Organics, other","2,3,7,8-Tetrachlorodibenzo-p-dioxin","2,3,7,8-Tetrachlorodibenzo-p-dioxin, water, unfiltered, recoverable, nanograms per liter",142,"2,3,7,8-TCDD"
"Dioxin (2,3,7,8-TCDD)",165,1746-01-6,62200,"Organics, other","2,3,7,8-Tetrachlorodibenzo-p-dioxin","2,3,7,8-Tetrachlorodibenzo-p-dioxin, water, unfiltered, recoverable, picograms per liter",142,"2,3,7,8-TCDD"
Benzoic acid,74,65-85-0,62656,"Organics, other",Benzoic acid,"Benzoic acid, water, filtered (0.7 micron glass fiber filter), recoverable, micrograms per liter",205,BENZOIC ACID                            
2-Methylnaphtalene,39,91-57-6,63168,"Organics, other",2-Methylnaphthalene,"2-Methylnaphthalene, solids, recoverable, dry weight, micrograms per kilogram",209,2-METHYLNAPHTHALENE
Anthracene,59,120-12-7,63180,"Organics, other",Anthracene,"Anthracene, solids, recoverable, dry weight, micrograms per kilogram",235,ANTHRACENE                              
Benzo(a)pyrene,70,50-32-8,63183,"Organics, other",Benzo[a]pyrene,"Benzo[a]pyrene, solids, recoverable, dry weight, micrograms per kilogram",250,BENZO(A)PYRENE                          
Bis(2-ethylhexyl)phthalate,81,117-81-7,63187,"Organics, other",Di(2-ethylhexyl) phthalate,"Bis(2-ethylhexyl) phthalate, solids, recoverable, dry weight, micrograms per kilogram",118,DI(2-ETHYLHEXYL) PHTHALATE              
Bis(2-ethylhexyl)phthalate,81,117-81-7,63187,"Organics, other",Di(2-ethylhexyl) phthalate,"Bis(2-ethylhexyl) phthalate, solids, recoverable, dry weight, micrograms per kilogram",764,BIS(2-ETHYLHEXYL) PHTHALATE
Bromoform,89,75-25-2,63190,"Organics, other",Tribromomethane,"Bromoform, solids, recoverable, dry weight, micrograms per kilogram",346,BROMOFORM                               
Diethylphthalate,159,84-66-2,63202,"Organics, other",Diethyl phthalate,"Diethyl phthalate, solids, recoverable, dry weight, micrograms per kilogram",237,DIETHYL PHTHALATE
Fluoranthene,185,206-44-0,63208,"Organics, other",Fluoranthene,"Fluoranthene, solids, recoverable, dry weight, micrograms per kilogram",238,FLUORANTHENE                            
Isophorone,213,78-59-1,63212,"Organics, other",Isophorone,"Isophorone, solids, recoverable, dry weight, micrograms per kilogram",225,ISOPHORONE                              
Isopropylbenzene,214,98-82-8,63213,"Organics, other",Cumene,"Isopropylbenzene, solids, recoverable, dry weight, micrograms per kilogram",388,ISOPROPYLBENZENE                        
Naphthalene,250,91-20-3,63220,"Organics, other",Naphthalene,"Naphthalene, solids, recoverable, dry weight, micrograms per kilogram",216,NAPHTHALENE                             
Phenanthrene,277,85-01-8,63224,"Organics, other",Phenanthrene,"Phenanthrene, solids, recoverable, dry weight, micrograms per kilogram",234,PHENANTHRENE                            
Pyrene,291,129-00-0,63227,"Organics, other",Pyrene,"Pyrene, solids, recoverable, dry weight, micrograms per kilogram",239,PYRENE                                  
Tetrachloroethylene ,313,127-18-4,63228,"Organics, other",Tetrachloroethylene,"Tetrachloroethene, solids, recoverable, dry weight, micrograms per kilogram",381,TETRACHLOROETHYLENE                     
"2,6-Dinitrotoluene",34,606-20-2,63599,"Organics, other","2,6-Dinitrotoluene","2,6-Dinitrotoluene, solids, recoverable, dry weight, micrograms per kilogram",229,"2,6-DINITROTOLUENE                      "
Benz(a)anthracene,68,56-55-3,63610,"Organics, other",Benz[a]anthracene,"Benzo[a]anthracene, solids, recoverable, dry weight, micrograms per kilogram",247,BENZO(A)ANTHRACENE                      
n-Butylbenzene,252,104-51-8,63701,"Organics, other",n-Butylbenzene,"n-Butylbenzene, solids, recoverable, dry weight, micrograms per kilogram",310,N-BUTYLBENZENE                          
sec-Butylbenzene,300,135-98-8,63702,"Organics, other",sec-Butylbenzene,"sec-Butylbenzene, solids, recoverable, dry weight, micrograms per kilogram",702,SEC-BUTYLBENZENE                        
tert-Butylbenzene,312,98-06-6,63703,"Organics, other",tert-Butylbenzene,"tert-Butylbenzene, solids, recoverable, dry weight, micrograms per kilogram",312,TERT-BUTYLBENZENE                       
n-Propylbenzene,263,103-65-1,63709,"Organics, other",n-Propylbenzene,"n-Propylbenzene, solids, recoverable, dry weight, micrograms per kilogram",394,N-PROPYLBENZENE                         
"1,2,4-Trimethylbenzene",11,95-63-6,63711,"Organics, other","1,2,4-Trimethylbenzene","1,2,4-Trimethylbenzene, solids, recoverable, dry weight, micrograms per kilogram",308,"1,2,4-TRIMETHYLBENZENE                  "
"1,3,5-Trimethylbenzene",16,108-67-8,63712,"Organics, other","1,3,5-Trimethylbenzene","1,3,5-Trimethylbenzene, solids, recoverable, dry weight, micrograms per kilogram",311,"1,3,5-TRIMETHYLBENZENE                  "
Methyl acetate,230,79-20-9,63750,"Organics, other",Methyl acetate,"Methyl acetate, solids, recoverable, dry weight, micrograms per kilogram",317,METHYL ACETATE                          
Bromobenzene,87,108-86-1,64049,"Organics, other",Bromobenzene,"Bromobenzene, solids, recoverable, dry weight, micrograms per kilogram",387,BROMOBENZENE                            
o-Chlorotoluene,265,95-49-8,64051,"Organics, other",o-Chlorotoluene,"2-Chlorotoluene, solids, recoverable, dry weight, micrograms per kilogram",364,O-CHLOROTOLUENE                         
Aniline,384,62-53-3,64066,"Organics, other",Aniline,"Aniline, solids, recoverable, dry weight, micrograms per kilogram",198,ANILINE                                 
Benzylalcohol,352,100-51-6,64067,"Organics, other",Benzyl alcohol,"Benzyl alcohol, solids, recoverable, dry weight, micrograms per kilogram",199,BENZYL ALCOHOL                          
Methyl tertbutyl ether,237,1634-04-4,64086,"Organics, other",Methyl tert-butyl ether,"Methyl tert-butyl ether, solids, recoverable, dry weight, milligrams per kilogram",219,METHYL TERT-BUTYL ETHER
Benzene,69,71-43-2,64088,"Organics, other",Benzene,"Benzene, solids, recoverable, dry weight, micrograms per kilogram",384,BENZENE                                 
Ethylbenzene,182,100-41-4,64089,"Organics, other",Ethylbenzene,"Ethylbenzene, solids, recoverable, dry weight, micrograms per kilogram",386,ETHYLBENZENE                            
Toluene,318,108-88-3,64090,"Organics, other",Toluene,"Toluene, solids, recoverable, dry weight, micrograms per kilogram",385,TOLUENE                                 
o-Xylene,268,95-47-6,64092,"Organics, other",o-Xylene,"o-Xylene, solids, recoverable, dry weight, micrograms per kilogram",393,O-XYLENE                                
"1,2,4-Trichlorobenzene",10,120-82-1,64095,"Organics, other","1,2,4-Trichlorobenzene","1,2,4-Trichlorobenzene, solids, recoverable, dry weight, micrograms per kilogram",289,"1,2,4-TRICHLOROBENZENE                  "
"1,2-Dichlorobenzene",193,95-50-1,64096,"Organics, other",o-Dichlorobenzene,"1,2-Dichlorobenzene, solids, recoverable, dry weight, micrograms per kilogram",367,O-DICHLOROBENZENE                       
"1,3-Dichlorobenzene",94,541-73-1,64098,"Organics, other",m-Dichlorobenzene,"1,3-Dichlorobenzene, solids, recoverable, dry weight, micrograms per kilogram",366,M-DICHLOROBENZENE                       
Fluorene,186,86-73-7,64107,"Organics, other",Fluorene,"9H-Fluorene, solids, recoverable, dry weight, micrograms per kilogram",227,FLUORENE                                
Acenaphthene,42,83-32-9,64108,"Organics, other",Acenaphthene,"Acenaphthene, solids, recoverable, dry weight, micrograms per kilogram",224,ACENAPHTHENE                            
Acenaphthylene,43,208-96-8,64109,"Organics, other",Acenaphthylene,"Acenaphthylene, solids, recoverable, dry weight, micrograms per kilogram",223,ACENAPHTHYLENE                          
Benzo(b)fluoranthene,71,205-99-2,64111,"Organics, other",Benzo(b)fluoranthene,"Benzo[b]fluoranthene, solids, recoverable, dry weight, micrograms per kilogram",248,BENZO(B)FLUORANTHENE
"Benzo(g,h,i)perylene",72,191-24-2,64113,"Organics, other",Benzo[ghi]perylene,"Benzo[ghi]perylene, solids, recoverable, dry weight, micrograms per kilogram",253,"BENZO(G,H,I)PERYLENE"
Benzo(k)fluoranthene,73,207-08-9,64114,"Organics, other",Benzo[k]fluoranthene,"Benzo[k]fluoranthene, solids, recoverable, dry weight, micrograms per kilogram",249,BENZO(K)FLUORANTHENE
Chrysene,130,218-01-9,64115,"Organics, other",Chrysene,"Chrysene, solids, recoverable, dry weight, micrograms per kilogram",244,CHRYSENE                                
"Dibenz(a,h)anthracene",146,53-70-3,64116,"Organics, other","Dibenz[a,h]anthracene","Dibenzo[a,h]anthracene, solids, recoverable, dry weight, micrograms per kilogram",252,"DIBENZO(A,H)ANTHRACENE"
"Indeno(1,2,3-cd)pyrene",208,193-39-5,64118,"Organics, other","Indeno[1,2,3-cd]pyrene","Indeno[1,2,3-cd]pyrene, solids, recoverable, dry weight, micrograms per kilogram",251,"IDENO(1,2,3-CD)PYRENE"
N-Nitrosodimethylamine,581,62-75-9,64176,"Organics, other",N-Nitrosodimethylamine,"N-Nitrosodimethylamine, water, unfiltered, recoverable, nanograms per liter",254,N-NITROSODIMETHYLAMINE                  
2-Methylnaphtalene,39,91-57-6,64207,"Organics, other",2-Methylnaphthalene,"2-Methylnaphthalene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",209,2-METHYLNAPHTHALENE
Fluorene,186,86-73-7,64222,"Organics, other",Fluorene,"9H-Fluorene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",227,FLUORENE                                
Acenaphthene,42,83-32-9,64223,"Organics, other",Acenaphthene,"Acenaphthene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",224,ACENAPHTHENE                            
Acenaphthylene,43,208-96-8,64224,"Organics, other",Acenaphthylene,"Acenaphthylene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",223,ACENAPHTHYLENE                          
Anthracene,59,120-12-7,64231,"Organics, other",Anthracene,"Anthracene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",235,ANTHRACENE                              
Benz(a)anthracene,68,56-55-3,64237,"Organics, other",Benz[a]anthracene,"Benzo[a]anthracene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",247,BENZO(A)ANTHRACENE                      
Benzo(a)pyrene,70,50-32-8,64238,"Organics, other",Benzo[a]pyrene,"Benzo[a]pyrene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",250,BENZO(A)PYRENE                          
Benzo(b)fluoranthene,71,205-99-2,64239,"Organics, other",Benzo(b)fluoranthene,"Benzo[b]fluoranthene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",248,BENZO(B)FLUORANTHENE
"Benzo(g,h,i)perylene",72,191-24-2,64241,"Organics, other",Benzo[ghi]perylene,"Benzo[ghi]perylene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",253,"BENZO(G,H,I)PERYLENE"
Benzo(k)fluoranthene,73,207-08-9,64242,"Organics, other",Benzo[k]fluoranthene,"Benzo[k]fluoranthene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",249,BENZO(K)FLUORANTHENE
Bromoform,89,75-25-2,64250,"Organics, other",Tribromomethane,"Bromoform, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",346,BROMOFORM                               
Chrysene,130,218-01-9,64285,"Organics, other",Chrysene,"Chrysene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",244,CHRYSENE                                
"Dibenz(a,h)anthracene",146,53-70-3,64302,"Organics, other","Dibenz[a,h]anthracene","Dibenzo[a,h]anthracene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",252,"DIBENZO(A,H)ANTHRACENE"
Fluoranthene,185,206-44-0,64335,"Organics, other",Fluoranthene,"Fluoranthene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",238,FLUORANTHENE                            
"Indeno(1,2,3-cd)pyrene",208,193-39-5,64343,"Organics, other","Indeno[1,2,3-cd]pyrene","Indeno[1,2,3-cd]pyrene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",251,"IDENO(1,2,3-CD)PYRENE"
Isophorone,213,78-59-1,64349,"Organics, other",Isophorone,"Isophorone, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",225,ISOPHORONE                              
Isopropylbenzene,214,98-82-8,64350,"Organics, other",Cumene,"Isopropylbenzene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",388,ISOPROPYLBENZENE                        
Naphthalene,250,91-20-3,64367,"Organics, other",Naphthalene,"Naphthalene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",216,NAPHTHALENE                             
Phenanthrene,277,85-01-8,64422,"Organics, other",Phenanthrene,"Phenanthrene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",234,PHENANTHRENE                            
Pyrene,291,129-00-0,64437,"Organics, other",Pyrene,"Pyrene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",239,PYRENE                                  
Tetrachloroethylene ,313,127-18-4,64450,"Organics, other",Tetrachloroethylene,"Tetrachloroethene, air, sum of particulate filter plus top and bottom sorbent traps, recoverable, nanograms per cubic meter",381,TETRACHLOROETHYLENE                     
"1,2,4-Trichlorobenzene",10,120-82-1,64908,"Organics, other","1,2,4-Trichlorobenzene","1,2,4-Trichlorobenzene, water, recoverable, nanograms per semipermeable membrane device",289,"1,2,4-TRICHLOROBENZENE                  "
"1,2-Dichlorobenzene",193,95-50-1,64909,"Organics, other",o-Dichlorobenzene,"1,2-Dichlorobenzene, water, recoverable, nanograms per semipermeable membrane device",367,O-DICHLOROBENZENE                       
"1,3-Dichlorobenzene",94,541-73-1,64911,"Organics, other",m-Dichlorobenzene,"1,3-Dichlorobenzene, water, recoverable, nanograms per semipermeable membrane device",366,M-DICHLOROBENZENE                       
"2,4-Dinitrophenol",32,51-28-5,64923,"Organics, other","2,4-Dinitrophenol","2,4-Dinitrophenol, water, recoverable, nanograms per semipermeable membrane device",262,"2,4-DINITROPHENOL                       "
"2,4-Dinitrotoluene",33,121-14-2,64924,"Organics, other","2,4-Dinitrotoluene","2,4-Dinitrotoluene, water, recoverable, nanograms per semipermeable membrane device",231,"2,4-DINITROTOLUENE                      "
"2,6-Dinitrotoluene",34,606-20-2,64927,"Organics, other","2,6-Dinitrotoluene","2,6-Dinitrotoluene, water, recoverable, nanograms per semipermeable membrane device",229,"2,6-DINITROTOLUENE                      "
beta-Chloronaphthalene,77,91-58-7,64929,"Organics, other",2-Chloronaphthalene,"2-Chloronaphthalene, water, recoverable, nanograms per semipermeable membrane device",222,2-CHLORONAPHTHALENE                     
2-Chlorophenol,37,95-57-8,64930,"Organics, other",o-Chlorophenol,"2-Chlorophenol, water, recoverable, nanograms per semipermeable membrane device",275,2-CHLOROPHENOL                          
2-Nitrophenol,354,88-75-5,64933,"Organics, other",o-Nitrophenol,"2-Nitrophenol, water, recoverable, nanograms per semipermeable membrane device",273,2-NITROPHENOL                           
4-Bromophenyl ether,366,101-55-3,64936,"Organics, other",p-Bromophenyl phenyl ether,"4-Bromophenyl phenyl ether, water, recoverable, nanograms per semipermeable membrane device",233,4-BROMOPHENYL PHENYL ETHER              
4-Chlorophenyl ether,361,7005-72-3,64938,"Organics, other",p-Chlorophenyl phenyl ether,"4-Chlorophenyl phenyl ether, water, recoverable, nanograms per semipermeable membrane device",256,4-CHLOROPHENYL PHENYL ETHER             
Acenaphthene,42,83-32-9,64941,"Organics, other",Acenaphthene,"Acenaphthene, water, recoverable, nanograms per semipermeable membrane device",224,ACENAPHTHENE                            
Acenaphthylene,43,208-96-8,64942,"Organics, other",Acenaphthylene,"Acenaphthylene, water, recoverable, nanograms per semipermeable membrane device",223,ACENAPHTHYLENE                          
Anthracene,59,120-12-7,64948,"Organics, other",Anthracene,"Anthracene, water, recoverable, nanograms per semipermeable membrane device",235,ANTHRACENE                              
Benz(a)anthracene,68,56-55-3,64954,"Organics, other",Benz[a]anthracene,"Benzo[a]anthracene, water, recoverable, nanograms per semipermeable membrane device",247,BENZO(A)ANTHRACENE                      
Benzo(a)pyrene,70,50-32-8,64955,"Organics, other",Benzo[a]pyrene,"Benzo[a]pyrene, water, recoverable, nanograms per semipermeable membrane device",250,BENZO(A)PYRENE                          
Benzo(b)fluoranthene,71,205-99-2,64956,"Organics, other",Benzo(b)fluoranthene,"Benzo[b]fluoranthene, water, recoverable, nanograms per semipermeable membrane device",248,BENZO(B)FLUORANTHENE
"Benzo(g,h,i)perylene",72,191-24-2,64958,"Organics, other",Benzo[ghi]perylene,"Benzo[ghi]perylene, water, recoverable, nanograms per semipermeable membrane device",253,"BENZO(G,H,I)PERYLENE"
Benzo(k)fluoranthene,73,207-08-9,64959,"Organics, other",Benzo[k]fluoranthene,"Benzo[k]fluoranthene, water, recoverable, nanograms per semipermeable membrane device",249,BENZO(K)FLUORANTHENE
Bis(2-chloro-ethoxy) methane,355,111-91-1,64961,"Organics, other",Bis(2-chloroethoxy)methane,"Bis(2-chloroethoxy)methane, water, recoverable, nanograms per semipermeable membrane device",218,BIS(2-CHLOROETHOXY)METHANE
Bis(2-chloroethyl)ether,80,111-44-4,64962,"Organics, other",Bis(2-chloroethyl) ether,"Bis(2-chloroethyl) ether, water, recoverable, nanograms per semipermeable membrane device",190,BIS(2-CHLOROETHYL) ETHER
Bis(2-ethylhexyl)phthalate,81,117-81-7,64964,"Organics, other",Di(2-ethylhexyl) phthalate,"Bis(2-ethylhexyl) phthalate, water, recoverable, nanograms per semipermeable membrane device",118,DI(2-ETHYLHEXYL) PHTHALATE              
Bis(2-ethylhexyl)phthalate,81,117-81-7,64964,"Organics, other",Di(2-ethylhexyl) phthalate,"Bis(2-ethylhexyl) phthalate, water, recoverable, nanograms per semipermeable membrane device",764,BIS(2-ETHYLHEXYL) PHTHALATE
Butyl benzyl phthalate,93,85-68-7,64966,"Organics, other",Butyl benzyl phthalate,"Benzyl n-butyl phthalate, water, recoverable, nanograms per semipermeable membrane device",242,BUTYLBENZYL PHTHALATE
Chrysene,130,218-01-9,64972,"Organics, other",Chrysene,"Chrysene, water, recoverable, nanograms per semipermeable membrane device",244,CHRYSENE                                
"Dibenz(a,h)anthracene",146,53-70-3,64982,"Organics, other","Dibenz[a,h]anthracene","Dibenzo[a,h]anthracene, water, recoverable, nanograms per semipermeable membrane device",252,"DIBENZO(A,H)ANTHRACENE"
Diethylphthalate,159,84-66-2,64985,"Organics, other",Diethyl phthalate,"Diethyl phthalate, water, recoverable, nanograms per semipermeable membrane device",237,DIETHYL PHTHALATE
Dimethylphthalate,358,131-11-3,64986,"Organics, other",Dimethyl phthalate,"Dimethyl phthalate, water, recoverable, nanograms per semipermeable membrane device",236,DIMETHYL PHTHALATE
Di-n-butyl  phthalate,162,84-74-2,64987,"Organics, other",Dibutyl phthalate,"Di-n-butyl phthalate, water, recoverable, nanograms per semipermeable membrane device",240,DI-N-BUTYL PHTHALATE
Di-n-octyl phthalate,163,117-84-0,64988,"Organics, other",Di-n-octyl phthalate,"Di-n-octyl phthalate, water, recoverable, nanograms per semipermeable membrane device",191,DI-N-OCTYL PHTHALATE
Fluoranthene,185,206-44-0,64997,"Organics, other",Fluoranthene,"Fluoranthene, water, recoverable, nanograms per semipermeable membrane device",238,FLUORANTHENE                            
Fluorene,186,86-73-7,64998,"Organics, other",Fluorene,"Fluorene, water, recoverable, nanograms per semipermeable membrane device",227,FLUORENE                                
"Hexachloro-1,3-butadiene",204,87-68-3,65003,"Organics, other",Hexachlorobutadiene,"Hexachlorobutadiene, water, recoverable, nanograms per semipermeable membrane device",214,HEXACHLOROBUTADIENE                     
Hexachlorocyclopentadiene,206,77-47-4,65004,"Organics, other",Hexachlorocyclopentadiene,"Hexachlorocyclopentadiene, water, recoverable, nanograms per semipermeable membrane device",121,HEXACHLOROCYCLOPENTADIENE               
